
Processing d = 907 


Negatively Dependent (:,-3)  = 0
Negatively Dependent [-3,-2) = 23
Negatively Dependent [-2,-1) = 5298
Negatively Dependent [-1,0)  = 90778
Independent = 1106240377
Positively Dependent (0,1)   = 213923
Positively Dependent [1,2)   = 187611
Positively Dependent [2,3)   = 154110
Positively Dependent [3,4)   = 132340
Positively Dependent [4,5)   = 116374
Positively Dependent [5,6)   = 97592
Positively Dependent [6,7)   = 75609
Positively Dependent [7,8)   = 51941
Positively Dependent [8,9)   = 32141
Positively Dependent [9,10)  = 16645
Positively Dependent [10,:)  = 10522
